PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Download_URL,Download_Status,PDF_Filename,Error_Message
37348684,PM2.5 contributed to pulmonary epithelial senescence and ferroptosis by regulating USP3-SIRT3-P53 axis,"Li N, Xiong R, Li G, Wang B, Geng Q.",Free Radic Biol Med. 2023 Aug 20;205:291-304. doi: 10.1016/j.freeradbiomed.2023.06.017. Epub 2023 Jun 20.,Li N,Free Radic Biol Med,2023,2023/6/22,,,10.1016/j.freeradbiomed.2023.06.017,,Failed,,No download link found: 10.1016/j.freeradbiomed.2023.06.017
40603033,[NAD(+) metabolism as a target for anti-aging],"Uchida H, Nakagawa T.",Nihon Yakurigaku Zasshi. 2025;160(4):268-273. doi: 10.1254/fpj.24072.,Uchida H,Nihon Yakurigaku Zasshi,2025,2025/7/2,,,10.1254/fpj.24072,,Failed,,No download link found: 10.1254/fpj.24072
27725413,"β-Nicotinamide Mononucleotide, an Anti-Aging Candidate Compound, Is Retained in the Body for Longer than Nicotinamide in Rats","Kawamura T, Mori N, Shibata K.",J Nutr Sci Vitaminol (Tokyo). 2016;62(4):272-276. doi: 10.3177/jnsv.62.272.,Kawamura T,J Nutr Sci Vitaminol (Tokyo),2016,2016/10/12,,,10.3177/jnsv.62.272,,Success,PMID27725413.pdf,
12020943,"Rejuvenescence and extension of an urochordate life span following a single, acute administration of an anti-oxidant, butylated hydroxytoluene","Voskoboynik A, Reznick AZ, Rinkevich B.",Mech Ageing Dev. 2002 May;123(9):1203-10. doi: 10.1016/s0047-6374(02)00002-7.,Voskoboynik A,Mech Ageing Dev,2002,2002/5/22,,,10.1016/s0047-6374(02)00002-7,,Success,PMID12020943.pdf,
38928040,Improvement in Epigenetic Aging Clock Induced by BioBran Containing Rice Kefiran in Relation to Various Biomarkers: A Pilot Study,"Kawakami S, Ninomiya R, Maeda Y.",Int J Mol Sci. 2024 Jun 7;25(12):6332. doi: 10.3390/ijms25126332.,Kawakami S,Int J Mol Sci,2024,2024/6/27,PMC11203851,,10.3390/ijms25126332,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/b0/8d/PMC11203851.tar.gz,Match Found,,
28436958,Local clearance of senescent cells attenuates the development of post-traumatic osteoarthritis and creates a pro-regenerative environment,"Jeon OH, Kim C, Laberge RM, Demaria M, Rathod S, Vasserot AP, Chung JW, Kim DH, Poon Y, David N, Baker DJ, van Deursen JM, Campisi J, Elisseeff JH.",Nat Med. 2017 Jun;23(6):775-781. doi: 10.1038/nm.4324. Epub 2017 Apr 24.,Jeon OH,Nat Med,2017,2017/4/25,PMC5785239,NIHMS935486,10.1038/nm.4324,,Success,PMID28436958.pdf,
23028566,Gene expression and physiological changes of different populations of the long-lived bivalve Arctica islandica under low oxygen conditions,"Philipp EE, Wessels W, Gruber H, Strahl J, Wagner AE, Ernst IM, Rimbach G, Kraemer L, Schreiber S, Abele D, Rosenstiel P.",PLoS One. 2012;7(9):e44621. doi: 10.1371/journal.pone.0044621. Epub 2012 Sep 19.,Philipp EE,PLoS One,2012,2012/10/3,PMC3446923,,10.1371/journal.pone.0044621,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/65/4e/PMC3446923.tar.gz,Match Found,,
37049611,Hydroxytyrosol Interference with Inflammaging via Modulation of Inflammation and Autophagy,"Velotti F, Bernini R.",Nutrients. 2023 Apr 5;15(7):1774. doi: 10.3390/nu15071774.,Velotti F,Nutrients,2023,2023/4/13,PMC10096543,,10.3390/nu15071774,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/88/0f/PMC10096543.tar.gz,Match Found,,
36111775,A Cellular Senescence-Centric Integrated Approach to Understanding Organismal Aging,"Sharma R, Diwan B.",Curr Aging Sci. 2023;16(1):12-24. doi: 10.2174/1874609815666220914104548.,Sharma R,Curr Aging Sci,2023,2022/9/16,,,10.2174/1874609815666220914104548,,Failed,,No download link found: 10.2174/1874609815666220914104548
23203019,Vitamin D and secreted Klotho: a long-awaited panacea for vascular calcification?,"Komaba H, Fukagawa M.",Kidney Int. 2012 Dec;82(12):1248-50. doi: 10.1038/ki.2012.338.,Komaba H,Kidney Int,2012,2012/12/4,,,10.1038/ki.2012.338,,Success,PMID23203019.pdf,
32335159,Supplementation with a putative calorie restriction mimetic micronutrient blend increases glutathione concentrations and improves neuroenergetics in brain of healthy middle-aged men and women,"Mastaloudis A, Sheth C, Hester SN, Wood SM, Prescot A, McGlade E, Renshaw PF, Yurgelun-Todd DA.",Free Radic Biol Med. 2020 Jun;153:112-121. doi: 10.1016/j.freeradbiomed.2020.04.017. Epub 2020 Apr 23.,Mastaloudis A,Free Radic Biol Med,2020,2020/4/27,,,10.1016/j.freeradbiomed.2020.04.017,,Success,PMID32335159.pdf,
38909784,Androgen deprivation-induced senescence confers sensitivity to a senolytic strategy in prostate cancer,"Carpenter V, Saleh T, Chakraborty E, Min Lee S, Murray G, Reed J, Souers A, Faber AC, Harada H, Gewirtz DA.",Biochem Pharmacol. 2024 Aug;226:116385. doi: 10.1016/j.bcp.2024.116385. Epub 2024 Jun 21.,Carpenter V,Biochem Pharmacol,2024,2024/6/23,,,10.1016/j.bcp.2024.116385,,Failed,,No download link found: 10.1016/j.bcp.2024.116385
38165752,Unusual functions of insect vitellogenins: minireview,"Kodrík D, Čapková Frydrychová R, Hlávková D, Skoková Habuštová O, Štěrbová H.",Physiol Res. 2023 Dec 29;72(S5):S475-S487. doi: 10.33549/physiolres.935221.,Kodrík D,Physiol Res,2023,2024/1/2,PMC10861248,,10.33549/physiolres.935221,,Failed,,No download link found: 10.33549/physiolres.935221
34736994,Stress and telomere shortening: Insights from cellular mechanisms,"Lin J, Epel E.",Ageing Res Rev. 2022 Jan;73:101507. doi: 10.1016/j.arr.2021.101507. Epub 2021 Nov 1.,Lin J,Ageing Res Rev,2022,2021/11/5,PMC8920518,NIHMS1783969,10.1016/j.arr.2021.101507,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/33/7f/PMC8920518.tar.gz,Match Found,,
26428550,The Lag of the Proliferative Aging Clock Underlies the Lifespan-Extending Effect of Calorie Restriction,Trubitsyn AG.,Curr Aging Sci. 2015;8(3):220-6. doi: 10.2174/1874609808666151002111632.,Trubitsyn AG,Curr Aging Sci,2015,2015/10/3,,,10.2174/1874609808666151002111632,,Failed,,No download link found: 10.2174/1874609808666151002111632
25868396,Aging without Apolipoprotein D: Molecular and cellular modifications in the hippocampus and cortex,"Sanchez D, Bajo-Grañeras R, Del Caño-Espinel M, Garcia-Centeno R, Garcia-Mateo N, Pascua-Maestro R, Ganfornina MD.",Exp Gerontol. 2015 Jul;67:19-47. doi: 10.1016/j.exger.2015.04.003. Epub 2015 Apr 11.,Sanchez D,Exp Gerontol,2015,2015/4/15,,,10.1016/j.exger.2015.04.003,,Success,PMID25868396.pdf,
34799605,Transcriptome profiles of Anopheles gambiae harboring natural low-level Plasmodium infection reveal adaptive advantages for the mosquito,"Carr AL, Rinker DC, Dong Y, Dimopoulos G, Zwiebel LJ.",Sci Rep. 2021 Nov 19;11(1):22578. doi: 10.1038/s41598-021-01842-x.,Carr AL,Sci Rep,2021,2021/11/20,PMC8604914,,10.1038/s41598-021-01842-x,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/58/3b/PMC8604914.tar.gz,Match Found,,
28611316,"Effects of resveratrol, curcumin, berberine and other nutraceuticals on aging, cancer development, cancer stem cells and microRNAs","McCubrey JA, Lertpiriyapong K, Steelman LS, Abrams SL, Yang LV, Murata RM, Rosalen PL, Scalisi A, Neri LM, Cocco L, Ratti S, Martelli AM, Laidler P, Dulińska-Litewka J, Rakus D, Gizak A, Lombardi P, Nicoletti F, Candido S, Libra M, Montalto G, Cervello M.",Aging (Albany NY). 2017 Jun 12;9(6):1477-1536. doi: 10.18632/aging.101250.,McCubrey JA,Aging (Albany NY),2017,2017/6/15,PMC5509453,,10.18632/aging.101250,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/1a/c3/PMC5509453.tar.gz,Match Found,,
37267953,Clearance of senescent macrophages ameliorates tumorigenesis in KRAS-driven lung cancer,"Haston S, Gonzalez-Gualda E, Morsli S, Ge J, Reen V, Calderwood A, Moutsopoulos I, Panousopoulos L, Deletic P, Carreno G, Guiho R, Manshaei S, Gonzalez-Meljem JM, Lim HY, Simpson DJ, Birch J, Pallikonda HA, Chandra T, Macias D, Doherty GJ, Rassl DM, Rintoul RC, Signore M, Mohorianu I, Akbar AN, Gil J, Muñoz-Espín D, Martinez-Barbera JP.",Cancer Cell. 2023 Jul 10;41(7):1242-1260.e6. doi: 10.1016/j.ccell.2023.05.004. Epub 2023 Jun 1.,Haston S,Cancer Cell,2023,2023/6/2,,,10.1016/j.ccell.2023.05.004,,Failed,,No download link found: 10.1016/j.ccell.2023.05.004
37667102,The YAP-TEAD complex promotes senescent cell survival by lowering endoplasmic reticulum stress,"Anerillas C, Mazan-Mamczarz K, Herman AB, Munk R, Lam KG, Calvo-Rubio M, Garrido A, Tsitsipatis D, Martindale JL, Altés G, Rossi M, Piao Y, Fan J, Cui CY, De S, Abdelmohsen K, de Cabo R, Gorospe M.",Nat Aging. 2023 Oct;3(10):1237-1250. doi: 10.1038/s43587-023-00480-4. Epub 2023 Sep 4.,Anerillas C,Nat Aging,2023,2023/9/4,PMC11369890,NIHMS2016057,10.1038/s43587-023-00480-4,,Failed,,No download link found: 10.1038/s43587-023-00480-4
33406219,Senolytic Combination of Dasatinib and Quercetin Alleviates Intestinal Senescence and Inflammation and Modulates the Gut Microbiome in Aged Mice,"Saccon TD, Nagpal R, Yadav H, Cavalcante MB, Nunes ADC, Schneider A, Gesing A, Hughes B, Yousefzadeh M, Tchkonia T, Kirkland JL, Niedernhofer LJ, Robbins PD, Masternak MM.",J Gerontol A Biol Sci Med Sci. 2021 Oct 13;76(11):1895-1905. doi: 10.1093/gerona/glab002.,Saccon TD,J Gerontol A Biol Sci Med Sci,2021,2021/1/6,PMC8514064,,10.1093/gerona/glab002,,Failed,,No download link found: 10.1093/gerona/glab002
17100589,Premature ageing prevention: limitations and perspectives of pharmacological interventions,Anisimov VN.,Curr Drug Targets. 2006 Nov;7(11):1485-503. doi: 10.2174/1389450110607011485.,Anisimov VN,Curr Drug Targets,2006,2006/11/15,,,10.2174/1389450110607011485,,Failed,,No download link found: 10.2174/1389450110607011485
34203413,Extracellular Vesicles (Secretomes) from Human Trophoblasts Promote the Regeneration of Skin Fibroblasts,"Go YY, Lee CM, Ju WM, Chae SW, Song JJ.",Int J Mol Sci. 2021 Jun 28;22(13):6959. doi: 10.3390/ijms22136959.,Go YY,Int J Mol Sci,2021,2021/7/2,PMC8269172,,10.3390/ijms22136959,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/f9/8c/PMC8269172.tar.gz,Match Found,,
32561284,Recent update on discovery and development of Hsp90 inhibitors as senolytic agents,"Dutta Gupta S, Pan CH.",Int J Biol Macromol. 2020 Oct 15;161:1086-1098. doi: 10.1016/j.ijbiomac.2020.06.115. Epub 2020 Jun 16.,Dutta Gupta S,Int J Biol Macromol,2020,2020/6/21,,,10.1016/j.ijbiomac.2020.06.115,,Success,PMID32561284.pdf,
38926475,Molecular signatures of premature aging in Major Depression and Substance Use Disorders,"Onisiforou A, Zanos P, Georgiou P.",Sci Data. 2024 Jun 26;11(1):698. doi: 10.1038/s41597-024-03538-z.,Onisiforou A,Sci Data,2024,2024/6/26,PMC11208564,,10.1038/s41597-024-03538-z,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/74/38/PMC11208564.tar.gz,Match Found,,
36296673,Natural Compounds and Products from an Anti-Aging Perspective,"Bjørklund G, Shanaida M, Lysiuk R, Butnariu M, Peana M, Sarac I, Strus O, Smetanina K, Chirumbolo S.",Molecules. 2022 Oct 20;27(20):7084. doi: 10.3390/molecules27207084.,Bjørklund G,Molecules,2022,2022/10/27,PMC9610014,,10.3390/molecules27207084,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/6b/62/PMC9610014.tar.gz,Match Found,,
28526626,Longevity and healthy ageing genes FOXO3A and SIRT3: Serum protein marker and new road map to burst oxidative stress by Withania somnifera,"Pradhan R, Kumar R, Shekhar S, Rai N, Ambashtha A, Banerjee J, Pathak M, Dwivedi SN, Dey S, Dey AB.",Exp Gerontol. 2017 Sep;95:9-15. doi: 10.1016/j.exger.2017.05.013. Epub 2017 May 16.,Pradhan R,Exp Gerontol,2017,2017/5/21,,,10.1016/j.exger.2017.05.013,,Success,PMID28526626.pdf,
38604982,Rejuvenating aged stem cells: therapeutic strategies to extend health and lifespan,"Matteini F, Montserrat-Vazquez S, Florian MC.",FEBS Lett. 2024 Nov;598(22):2776-2787. doi: 10.1002/1873-3468.14865. Epub 2024 Apr 11.,Matteini F,FEBS Lett,2024,2024/4/11,PMC11586596,,10.1002/1873-3468.14865,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/6a/82/PMC11586596.tar.gz,Match Found,,
31096708,The Effect of Exercise on Glucoregulatory Hormones: A Countermeasure to Human Aging: Insights from a Comprehensive Review of the Literature,"Sellami M, Bragazzi NL, Slimani M, Hayes L, Jabbour G, De Giorgio A, Dugué B.",Int J Environ Res Public Health. 2019 May 15;16(10):1709. doi: 10.3390/ijerph16101709.,Sellami M,Int J Environ Res Public Health,2019,2019/5/18,PMC6572009,,10.3390/ijerph16101709,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/15/42/PMC6572009.tar.gz,Match Found,,
33675469,Late-life intermittent fasting decreases aging-related frailty and increases renal hydrogen sulfide production in a sexually dimorphic manner,"Henderson YO, Bithi N, Link C, Yang J, Schugar R, Llarena N, Brown JM, Hine C.",Geroscience. 2021 Aug;43(4):1527-1554. doi: 10.1007/s11357-021-00330-4. Epub 2021 Mar 6.,Henderson YO,Geroscience,2021,2021/3/6,PMC8492807,,10.1007/s11357-021-00330-4,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/bf/c2/PMC8492807.tar.gz,Match Found,,
37979699,Unlocking the therapeutic potential of natural stilbene: Exploring pterostilbene as a powerful ally against aging and cognitive decline,"Dutta BJ, Rakshe PS, Maurya N, Chib S, Singh S.",Ageing Res Rev. 2023 Dec;92:102125. doi: 10.1016/j.arr.2023.102125. Epub 2023 Nov 17.,Dutta BJ,Ageing Res Rev,2023,2023/11/18,,,10.1016/j.arr.2023.102125,,Failed,,No download link found: 10.1016/j.arr.2023.102125
35460445,Senolytic treatment reverses obesity-mediated senescent cell accumulation in the ovary,"Hense JD, Garcia DN, Isola JV, Alvarado-Rincón JA, Zanini BM, Prosczek JB, Stout MB, Mason JB, Walsh PT, Brieño-Enríquez MA, Schadock I, Barros CC, Masternak MM, Schneider A.",Geroscience. 2022 Jun;44(3):1747-1759. doi: 10.1007/s11357-022-00573-9. Epub 2022 Apr 23.,Hense JD,Geroscience,2022,2022/4/23,PMC9213603,,10.1007/s11357-022-00573-9,,Success,PMID35460445.pdf,
22967480,Neuroprotective and anti-ageing role of leptin,"Folch J, Pedrós I, Patraca I, Sureda F, Junyent F, Beas-Zarate C, Verdaguer E, Pallàs M, Auladell C, Camins A.",J Mol Endocrinol. 2012 Oct 10;49(3):R149-56. doi: 10.1530/JME-12-0151. Print 2012 Dec.,Folch J,J Mol Endocrinol,2012,2012/9/13,,,10.1530/JME-12-0151,,Success,PMID22967480.pdf,
27229654,Anti-ageing glycoprotein promotes long-term survival of transplanted neurosensory precursor cells,"Yanai A, Viringipurampeer IA, Bashar E, Gregory-Evans K.",J Tissue Eng Regen Med. 2017 Sep;11(9):2658-2662. doi: 10.1002/term.2176. Epub 2016 May 27.,Yanai A,J Tissue Eng Regen Med,2017,2016/5/28,,,10.1002/term.2176,,Success,PMID27229654.pdf,
37118423,Photoactivatable senolysis with single-cell resolution delays aging,"Shi D, Liu W, Gao Y, Li X, Huang Y, Li X, James TD, Guo Y, Li J.",Nat Aging. 2023 Mar;3(3):297-312. doi: 10.1038/s43587-023-00360-x. Epub 2023 Feb 2.,Shi D,Nat Aging,2023,2023/4/28,,,10.1038/s43587-023-00360-x,,Failed,,No download link found: 10.1038/s43587-023-00360-x
40362204,Resveratrol's Pro-Apoptotic Effects in Cancer Are Mediated Through the Interaction and Oligomerization of the Mitochondrial VDAC1,"Raviv T, Shteinfer-Kuzmine A, Moyal MM, Shoshan-Barmatz V.",Int J Mol Sci. 2025 Apr 22;26(9):3963. doi: 10.3390/ijms26093963.,Raviv T,Int J Mol Sci,2025,2025/5/14,PMC12071565,,10.3390/ijms26093963,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/08/c2/PMC12071565.tar.gz,Match Found,,
38066609,Geroprotector drugs and exercise: friends or foes on healthy longevity?,"Elliehausen CJ, Anderson RM, Diffee GM, Rhoads TW, Lamming DW, Hornberger TA, Konopka AR.",BMC Biol. 2023 Dec 8;21(1):287. doi: 10.1186/s12915-023-01779-9.,Elliehausen CJ,BMC Biol,2023,2023/12/9,PMC10709984,,10.1186/s12915-023-01779-9,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/3e/7f/PMC10709984.tar.gz,Match Found,,
37314209,SUPPLEMENTATION WITH NICOTINAMIDE RIBOSIDE ATTENUATES T CELL EXHAUSTION AND IMPROVES SURVIVAL IN SEPSIS,"Zhao GJ, Yang XY, Zhang C, Dong W, Dong FB, Zhang J, Chen XY, Yao RQ, Xiao Z, Chen LW, Yao YM, Lu ZQ.",Shock. 2023 Aug 1;60(2):238-247. doi: 10.1097/SHK.0000000000002153. Epub 2023 Jun 14.,Zhao GJ,Shock,2023,2023/6/14,PMC10476598,,10.1097/SHK.0000000000002153,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/e5/d9/PMC10476598.tar.gz,Match Found,,
28351997,Mitochondrial protein Fus1/Tusc2 in premature aging and age-related pathologies: critical roles of calcium and energy homeostasis,"Uzhachenko R, Boyd K, Olivares-Villagomez D, Zhu Y, Goodwin JS, Rana T, Shanker A, Tan WJ, Bondar T, Medzhitov R, Ivanova AV.",Aging (Albany NY). 2017 Mar 26;9(3):627-649. doi: 10.18632/aging.101213.,Uzhachenko R,Aging (Albany NY),2017,2017/3/30,PMC5391223,,10.18632/aging.101213,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/e1/36/PMC5391223.tar.gz,Match Found,,
18957176,Therapeutic efficacy of Kangen-karyu against H2O2-induced premature senescence,"Cho EJ, Okamoto T, Yokozawa T.",J Pharm Pharmacol. 2008 Nov;60(11):1537-44. doi: 10.1211/jpp/60.11.0016.,Cho EJ,J Pharm Pharmacol,2008,2008/10/30,,,10.1211/jpp/60.11.0016,,Failed,,No download link found: 10.1211/jpp/60.11.0016
39121897,Metformin promotes the survival of random skin flaps via the activation of Nrf2/HO-1 signaling,"Chen Y, Cheng R, Lu W, Fan Y, Yu Y, Huang L, Wan Z, Zheng S.",Chem Biol Interact. 2024 Sep 25;401:111188. doi: 10.1016/j.cbi.2024.111188. Epub 2024 Aug 8.,Chen Y,Chem Biol Interact,2024,2024/8/9,,,10.1016/j.cbi.2024.111188,,Failed,,No download link found: 10.1016/j.cbi.2024.111188
12297340,Assessing effects of long-term food restriction on myocardial energetics in the isolated heart preparation,"Klebanov S, Herlihy JT, Freeman GL.",Mech Ageing Dev. 2002 Jul;123(10):1375-88. doi: 10.1016/s0047-6374(02)00078-7.,Klebanov S,Mech Ageing Dev,2002,2002/9/26,,,10.1016/s0047-6374(02)00078-7,,Success,PMID12297340.pdf,
34160893,Circulating miR-19a-3p and miR-19b-3p characterize the human aging process and their isomiRs associate with healthy status at extreme ages,"Morsiani C, Terlecki-Zaniewicz L, Skalicky S, Bacalini MG, Collura S, Conte M, Sevini F, Garagnani P, Salvioli S, Hackl M, Grillari J, Franceschi C, Capri M.",Aging Cell. 2021 Jul;20(7):e13409. doi: 10.1111/acel.13409. Epub 2021 Jun 23.,Morsiani C,Aging Cell,2021,2021/6/23,PMC8282272,,10.1111/acel.13409,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/12/5c/PMC8282272.tar.gz,Match Found,,
39994980,Identification of the enzymatic cleavage relationship between anti-aging protein α-Klotho and Alzheimer's disease biomarker BACE1,"Gao X, Sun Z, Hu J, Li Y, Deng Q, Li R.",J Alzheimers Dis. 2025 Mar;104(2):463-472. doi: 10.1177/13872877251317730. Epub 2025 Feb 24.,Gao X,J Alzheimers Dis,2025,2025/2/25,,,10.1177/13872877251317730,,Failed,,No download link found: 10.1177/13872877251317730
28042087,Melatonin as a promising agent of regulating stem cell biology and its application in disease therapy,"Zhang S, Chen S, Li Y, Liu Y.",Pharmacol Res. 2017 Mar;117:252-260. doi: 10.1016/j.phrs.2016.12.035. Epub 2016 Dec 30.,Zhang S,Pharmacol Res,2017,2017/1/3,,,10.1016/j.phrs.2016.12.035,,Success,PMID28042087.pdf,
8030832,Effect of life span prolonging drugs (geroprotectors) on spontaneous and induced carcinogenesis,Anisimov VN.,Ann N Y Acad Sci. 1994 Jun 30;717:161-9. doi: 10.1111/j.1749-6632.1994.tb12083.x.,Anisimov VN,Ann N Y Acad Sci,1994,1994/6/30,,,10.1111/j.1749-6632.1994.tb12083.x,,Success,PMID8030832.pdf,
36524530,Targeting AMPK signaling by polyphenols: a novel strategy for tackling aging,"Xu W, Luo Y, Yin J, Huang M, Luo F.",Food Funct. 2023 Jan 3;14(1):56-73. doi: 10.1039/d2fo02688k.,Xu W,Food Funct,2023,2022/12/16,,,10.1039/d2fo02688k,,Failed,,No download link found: 10.1039/d2fo02688k
30895364,Attributes of Polygonum multiflorum to transfigure red biotechnology,"Ho TT, Murthy HN, Dalawai D, Bhat MA, Paek KY, Park SY.",Appl Microbiol Biotechnol. 2019 Apr;103(8):3317-3326. doi: 10.1007/s00253-019-09709-y. Epub 2019 Mar 20.,Ho TT,Appl Microbiol Biotechnol,2019,2019/3/22,,,10.1007/s00253-019-09709-y,,Success,PMID30895364.pdf,
27771728,Chronobiology of Aging: A Mini-Review,"Cornelissen G, Otsuka K.",Gerontology. 2017;63(2):118-128. doi: 10.1159/000450945. Epub 2016 Oct 22.,Cornelissen G,Gerontology,2017,2016/10/25,,,10.1159/000450945,,Success,PMID27771728.pdf,
33000195,Targeting senescent cells and tumor therapy (Review),"Wang Z, Gao J, Liu H, Ohno Y, Xu C.",Int J Mol Med. 2020 Nov;46(5):1603-1610. doi: 10.3892/ijmm.2020.4705. Epub 2020 Aug 18.,Wang Z,Int J Mol Med,2020,2020/10/1,PMC7521582,,10.3892/ijmm.2020.4705,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/d3/10/PMC7521582.tar.gz,Match Found,,
32041168,Anti-aging Effects of Calorie Restriction (CR) and CR Mimetics based on the Senoinflammation Concept,"Kim DH, Bang E, Jung HJ, Noh SG, Yu BP, Choi YJ, Chung HY.",Nutrients. 2020 Feb 6;12(2):422. doi: 10.3390/nu12020422.,Kim DH,Nutrients,2020,2020/2/12,PMC7071238,,10.3390/nu12020422,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/90/2f/PMC7071238.tar.gz,Match Found,,
32534944,Influence of NAD+ as an ageing-related immunomodulator on COVID 19 infection: A hypothesis,"Omran HM, Almaliki MS.",J Infect Public Health. 2020 Sep;13(9):1196-1201. doi: 10.1016/j.jiph.2020.06.004. Epub 2020 Jun 7.,Omran HM,J Infect Public Health,2020,2020/6/15,PMC7275989,,10.1016/j.jiph.2020.06.004,https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_package/12/92/PMC7275989.tar.gz,Match Found,,
